epoch,train_loss,val_loss
1,0.37523056411743166,0.3739190037250519
2,0.30401840384801226,0.3700346145629883
3,0.27951844533284503,0.27070365846157074
4,0.2565923012495041,0.32308362078666686
5,0.2353841237227122,0.24679650521278382
6,0.2284885508219401,0.3202040898799896
7,0.21392568389574687,0.2846281015872955
8,0.2003704535961151,0.24650805377960205
9,0.1905675702492396,0.32210827922821045
10,0.18168749300638834,0.2676630334854126
11,0.17611193307240805,0.22192468428611756
12,0.16908461093902588,0.24561567735671996
13,0.1577654999891917,0.1920965120792389
14,0.15540643723805744,0.3075632083415985
15,0.1500910612344742,0.2128987545967102
16,0.14624387041727702,0.20861193156242372
17,0.1292637766202291,0.22080740416049957
18,0.12855811619758606,0.1868014132976532
19,0.12323799403508504,0.19969450962543486
20,0.1175675474802653,0.1859715493917465
21,0.11043805460135142,0.19371586036682129
22,0.10558462226390838,0.17795118308067323
23,0.1040001650651296,0.1769570128917694
24,0.09591724069913228,0.16603458201885224
25,0.08809369536240895,0.19316573297977446
26,0.08708784604072571,0.19661825847625733
27,0.08035053813457489,0.2053431942462921
28,0.07779429946343104,0.16579020261764527
29,0.0699469537337621,0.14665593147277833
30,0.06811877652009328,0.19728223013877869
31,0.060005090912183125,0.18747967290878295
32,0.058757799784342445,0.15070108139514923
33,0.05654185219605764,0.1635074496269226
34,0.051271409382422764,0.17309254121780396
35,0.04899200210968653,0.1718634557723999
36,0.04257736931244532,0.14312750911712646
37,0.040925099988778434,0.1448487354516983
38,0.03917824971675873,0.1602733818292618
39,0.036161881109078725,0.1565294589996338
40,0.03372297207514445,0.14211582756042482
41,0.03355442862709363,0.14818982195854186
42,0.031040440355738004,0.13976561808586122
43,0.030578835775454838,0.1503365457057953
44,0.028632079124450684,0.1328527660369873
45,0.026638372262318927,0.13165231120586396
46,0.02551391718784968,0.13473668813705444
47,0.025336512138446173,0.1346181697845459
48,0.025007569193840028,0.13158724558353424
49,0.02384680395325025,0.12999498021602632
50,0.0234796285033226,0.1327822027206421
51,0.023094562202692032,0.13258744287490845
52,0.02261391207575798,0.13058011507987977
53,0.022736275588472684,0.1308967195749283
54,0.02234243510166804,0.13144239568710328
55,0.022076929549376168,0.12926208305358886
56,0.02193632905681928,0.13017348599433898
57,0.02207318996389707,0.13035148108005523
58,0.02176863671839237,0.13061212372779846
59,0.021780858342846234,0.13004606890678405
60,0.022019941757122675,0.13066896414756776
