epoch,train_loss,val_loss
1,2.4821013724009195,2.6172305450439453
2,1.9084724299112956,2.487317710876465
3,1.67263760693868,2.1674013385772706
4,1.455147425333659,2.8931890048980713
5,1.3471139551798503,2.270596170425415
6,1.2608121185302734,1.9283602981567383
7,1.1514777161280314,1.3682432861328124
8,1.037016180674235,2.372356803894043
9,0.9785155057907104,1.3173795642852784
10,0.9069779706001282,2.0110206871032714
11,0.8245256843566895,1.501901689529419
12,0.7828928492863974,2.176489685058594
13,0.7105227235158285,1.3674769964218139
14,0.6629115168253581,1.341158296585083
15,0.6087039414246878,1.1238802833557129
16,0.5552614731788635,1.2337717628479004
17,0.5142193222045899,1.1185790271759033
18,0.45384509293238323,1.2893737802505494
19,0.416030678431193,1.066042818069458
20,0.403050664583842,1.2334697332382203
21,0.3571724325021108,1.3536766395568847
22,0.33792024199167886,1.259043939590454
23,0.3270021147727966,1.1801348257064819
24,0.2861927669843038,1.3405667371749879
25,0.2738166638215383,0.9811214351654053
26,0.23988849592208863,1.0116253633499146
27,0.25341854842503864,1.0153066167831422
28,0.23116721959908804,1.2053947772979736
29,0.22010690307617187,0.9878930025100708
30,0.2097455977598826,0.9235947856903076
31,0.20270786746342978,1.1503963146209717
32,0.1987310721874237,0.99273655128479
33,0.18731891071796417,0.933658941745758
34,0.18180626424153645,0.9616131076812744
35,0.16942723870277404,0.9813148994445801
36,0.16718355929851533,0.9218412184715271
37,0.15984593280156453,0.8720754776000976
38,0.1526736111243566,0.9529205245971679
39,0.15202354788780212,0.8913186745643615
40,0.146183230082194,0.8793311977386474
41,0.14053404339154563,0.8552940034866333
42,0.13809396708011626,0.8550093874931336
43,0.13096843628088634,0.8502162656784058
44,0.1296303985118866,0.838398141860962
45,0.12514031863212585,0.8762853384017945
46,0.12078592564662298,0.8444776277542114
47,0.11741891288757324,0.852217896938324
48,0.11433474365870158,0.8323642144203186
49,0.11182610209782919,0.8524238352775574
50,0.11315302920341491,0.8444970760345459
51,0.10948880040645599,0.8413882856369018
52,0.10753673772017161,0.8425492992401123
53,0.10293364775180816,0.8374378042221069
54,0.104639688650767,0.8396448311805725
55,0.10258068639039994,0.8431656589508056
56,0.1032998407681783,0.8366666641235352
57,0.09934236747026444,0.8352743082046509
58,0.1016699406504631,0.8349553885459899
59,0.09986276896794637,0.8390575261116028
60,0.09946803895632426,0.8366878428459168
