epoch,train_loss,val_loss
1,0.47396566065152484,0.4786834735870361
2,0.39635341993967693,0.3615720517635345
3,0.35897305377324423,0.3432760090827942
4,0.34653211951255797,0.3634743523597717
5,0.33681739791234333,0.33604260730743407
6,0.333304621219635,0.38105375146865844
7,0.3263702661196391,0.3498681435585022
8,0.3140212004184723,0.33595358395576475
9,0.30353146290779115,0.29835691618919374
10,0.2884838090737661,0.3244666724205017
11,0.2896587220827738,0.3505031530857086
12,0.2820199766159058,0.28408257365226747
13,0.27127624984582266,0.2901089770793915
14,0.27029529587427775,0.2907584767341614
15,0.26497623725732167,0.27245215129852296
16,0.2610567332108816,0.277170999288559
17,0.258540521701177,0.25973649394512177
18,0.25065147622426354,0.2809754881858826
19,0.24704412659009298,0.288902542591095
20,0.24357613468170167,0.25716985511779783
21,0.2404147744178772,0.2662972220182419
22,0.23638225491841633,0.24796080708503723
23,0.23067224566141764,0.28656306719779967
24,0.22908191629250843,0.24876945805549622
25,0.2264800051053365,0.294163916349411
26,0.22241742344697316,0.2579041764736176
27,0.2231527144908905,0.2480315076112747
28,0.2165631628036499,0.23378550815582275
29,0.21494942152500152,0.2433100885152817
30,0.2168019787867864,0.26141994750499725
31,0.2139093815088272,0.2606072435379028
32,0.2109362902243932,0.24200327968597413
33,0.2040485710700353,0.22945861625671388
34,0.20426639858881632,0.23518045711517335
35,0.2007304850021998,0.23437260365486146
36,0.20057167669137319,0.2504691241979599
37,0.19702850969632466,0.22960740220546721
38,0.19226086624463398,0.22623957180976867
39,0.1912405019601186,0.2243190326690674
40,0.18883440009752908,0.22750481820106505
41,0.18813940676053365,0.21807546532154085
42,0.1852602972984314,0.2241813883781433
43,0.18325485996405283,0.22019902992248536
44,0.18205571830272674,0.21890528619289398
45,0.18184229258696238,0.21846630692481994
46,0.18027066127459207,0.21488461112976073
47,0.18053379559516908,0.21474802958965303
48,0.1781116233666738,0.21605325949192047
49,0.17462624220053355,0.21682968413829803
50,0.17560994231700897,0.21083868253231047
51,0.17589729726314546,0.21501821660995482
52,0.17219266899426777,0.2109933887720108
53,0.1730872038602829,0.2113062801361084
54,0.17424816246827443,0.2138498088121414
55,0.17265073935190836,0.21149937188625337
56,0.16965621928373972,0.21096948325634002
57,0.17138727521896363,0.2109252781867981
58,0.17134953884283702,0.2106008630990982
59,0.1687709861199061,0.2106572631597519
60,0.16980645875136058,0.21026511311531068
