epoch,train_loss,val_loss
1,1.799172462463379,1.728578673362732
2,1.5672904094060263,1.518983652114868
3,1.4625577487945556,1.525495301246643
4,1.3859776271184285,1.3939793882369995
5,1.3205601215362548,1.3179914684295655
6,1.2715557320912678,1.261083875656128
7,1.2190586452484131,1.3214634656906128
8,1.1604434315363565,1.240731288909912
9,1.1001653734842936,1.1847584171295167
10,1.0972399002710977,1.2829345178604126
11,1.0495469732284546,1.1148448247909546
12,0.9862616049448649,1.1746262607574462
13,0.9579359561602274,1.2138648748397827
14,0.9413123520215353,1.1276668195724486
15,0.8954375893274943,1.1318678350448608
16,0.8730820954640707,0.9644573249816895
17,0.8446165814399719,0.9985860333442688
18,0.8070187627474467,0.9570698099136352
19,0.7776819666226705,1.2637766294479371
20,0.7628386669158935,0.9522027134895324
21,0.7304780128796895,1.0440369358062744
22,0.7126284316380819,1.2997847623825074
23,0.6840086402893066,0.9448472366333008
24,0.6569909543991089,1.3118405208587647
25,0.6267176701227823,0.9607586560249328
26,0.6041214558283488,0.9771791753768921
27,0.5864985604286194,0.8582150888442993
28,0.5710476900736491,0.8820889887809753
29,0.5411760560671488,1.1347376794815063
30,0.5245182879765828,1.027678825378418
31,0.5105711103280385,1.05504745388031
32,0.47703016742070514,1.0705911350250243
33,0.46015273849169414,0.8971982622146606
34,0.4280971497694651,0.9892757358551025
35,0.4121274390220642,0.9095365238189698
36,0.3884303660392761,0.9797524890899658
37,0.3600542685190837,0.955075831413269
38,0.36458912007013955,0.8813141489028931
39,0.3353638090292613,0.9482190780639649
40,0.3217031938234965,0.8504749727249146
41,0.2996708762645721,0.917548303604126
42,0.2842118789752324,0.9042183713912963
43,0.26519240776697794,0.8391412363052368
44,0.259025190671285,0.8911530990600586
45,0.2536733721892039,0.8244684219360352
46,0.23874160627524058,0.845439492225647
47,0.2244505800406138,0.80354935836792
48,0.22014984571933746,0.8303528347015381
49,0.20767713538805643,0.8354227685928345
50,0.2037146738767624,0.8284555788040161
51,0.19450078213214875,0.8257108187675476
52,0.1915821349223455,0.8506029195785523
53,0.18209843830267589,0.812313829421997
54,0.18462504156430562,0.8255283126831054
55,0.18071288124720256,0.8088708801269531
56,0.1774982197682063,0.8207024087905884
57,0.17407924743493397,0.8144706726074219
58,0.17309461438655854,0.8119733176231384
59,0.1709881803592046,0.8165250778198242
60,0.17331530551115673,0.8122225952148437
