epoch,train_loss,val_loss
1,0.3746944459279378,0.36112993597984316
2,0.30810005847613015,0.37559934282302854
3,0.275824641863505,0.31990411281585696
4,0.25431948773066204,0.306742094039917
5,0.23806171282132466,0.35517685651779174
6,0.22500881552696228,0.24764480209350587
7,0.2125298949877421,0.21156063890457152
8,0.19933400197823842,0.2690624167919159
9,0.19433543193340302,0.20695776557922363
10,0.18518415236473085,0.22155866074562072
11,0.18047741043567658,0.2427435145378113
12,0.17086084163188933,0.22805863285064698
13,0.16611818599700928,0.21421859049797057
14,0.16248070228099823,0.20612590491771698
15,0.15815088709195455,0.1811350257396698
16,0.14624615383148193,0.1947877457141876
17,0.1446173352797826,0.22061229467391968
18,0.1377977521419525,0.19682721877098083
19,0.1291681127548218,0.18011302554607392
20,0.12559285390377045,0.18701735746860504
21,0.12337645308176677,0.20580641853809356
22,0.11384560296932857,0.18254232680797577
23,0.109275066614151,0.17270161437988282
24,0.10421798340479532,0.17772883296012879
25,0.09731573635339737,0.16498751139640808
26,0.09238404277960459,0.17565957009792327
27,0.09187016256650289,0.16945111536979676
28,0.08227530999978383,0.1689678007364273
29,0.07966422255833944,0.15803754377365112
30,0.08109659282366435,0.17082023787498474
31,0.07562109231948852,0.1697539676427841
32,0.07199240605036418,0.17499360883235932
33,0.06437953082720439,0.16037131369113922
34,0.05951953862110774,0.14200499713420867
35,0.05436309158802032,0.1459884707927704
36,0.055202214370171226,0.14202573609352112
37,0.04937438746293386,0.13999980926513672
38,0.046719871163368225,0.1452594668865204
39,0.04338028783599535,0.14202673625946044
40,0.041359016607205076,0.1443826518058777
41,0.03855499178171158,0.13968230187892913
42,0.03683723920583725,0.14384838962554933
43,0.036315168301264446,0.13946703791618348
44,0.03489043240745862,0.1379624913930893
45,0.03411465788880984,0.1331770511865616
46,0.03197541773319244,0.13467840123176575
47,0.030076275298992792,0.13156448328495027
48,0.029290050854285557,0.13454747128486633
49,0.027657276372114816,0.13608681547641754
50,0.027129468371470768,0.13511911058425904
51,0.02723742996652921,0.13661242604255677
52,0.02547241434454918,0.13321293091773986
53,0.02605982823173205,0.1336794743537903
54,0.025562493721644083,0.1337897002696991
55,0.025738384862740833,0.13413412952423096
56,0.0242867105503877,0.13286346566677093
57,0.024491444935401282,0.13289945030212402
58,0.02400347672899564,0.13256331717967987
59,0.024580518821875254,0.13231178104877472
60,0.02441238776842753,0.13279464161396026
